id,repeatProbability
2868273057,0
2868335889,0
2868362685,0
2868368410,0
2868377624,0
2868412342,0
2868505178,0
2868506158,0
2868510275,0
2868514789,0
2868519868,0
2868524081,0
2868530911,0
2868532965,0
2868533550,0
2868534323,0
2868548190,0
2868552255,0
2868565480,0
2868572436,0
2868585335,0
2868629733,0
2868630378,0
2868633099,0
2868634067,0
2868712251,0
2868719643,0
2868727421,0
2868735194,0
2868735217,0
2868781741,0
2868858690,0
2868888397,0
2868889283,0
2868914444,0
2869014805,0
2869428791,0
2869619185,0
2869621516,0
2869625674,0
2869858353,0
2869882579,0
2869913758,0
2869962434,0
2869970158,0
2870035795,0
2870043013,0
2870054037,0
2870082661,0
2870087692,0
2870091909,0
2870092642,0
2870095559,0
2870107029,0
2870107659,0
2870115167,0
2870118848,0
2870121690,0
2870127313,0
2870174448,0
2870184946,0
2870197279,0
2870225748,0
2870236947,0
2870419523,0
2870451508,0
2870469229,0
2870492557,0
2870508856,0
2870564230,0
2870639935,0
2870692536,0
2870700186,0
2870706606,0
2870707449,0
2870729936,0
2870734169,0
2871024703,0
2871330813,0
2871735913,0
2871739392,0
2871776835,0
2871782340,0
2871782559,0
2871877896,0
2871895659,0
2871919766,0
2871920109,0
2871920338,0
2871920920,0
2871921921,0
2871923333,0
2871925225,0
2871926392,0
2871930645,0
2871943168,0
2871969132,0
2872038224,0
2872038813,0
2872041043,0
2872041141,0
2872087212,0
2872099381,0
2872102042,0
2872153025,0
2872316787,0
2872345901,0
2872350545,0
2872417701,0
2872437634,0
2872447577,0
2873248827,0
2873249696,0
2873343125,0
2873404789,0
2873407285,0
2873880254,0
2874003876,0
2874266504,0
2874370602,0
2874394279,0
2874441602,0
2874530121,0
2874531844,0
2874532066,0
2874766527,0
2874790945,0
2874822121,0
2874832204,0
2874840219,0
2874847579,0
2875079293,0
2875085511,0
2875111902,0
2875155135,0
2875189647,0
2875295603,0
2875319740,0
2875494074,0
2875495108,0
2875517586,0
2875597830,0
2875606461,0
2875657729,0
2875698164,0
2875722755,0
2875733120,0
2875763230,0
2875819204,0
2875852442,0
2875914107,0
2875991052,0
2876037065,0
2876068277,0
2876105763,0
2876106929,0
2876144878,0
2876178394,0
2876213943,0
2876271128,0
2876334547,0
2876363265,0
2876468035,0
2876492567,0
2876495476,0
2876521937,0
2876535398,0
2876537614,0
2876539125,0
2876543078,0
2876554173,0
2876557480,0
2876562580,0
2876574891,0
2876589544,0
2876596888,0
2876605882,0
2876702837,0
2876725284,0
2876755517,0
2877025537,0
2877029825,0
2877415328,0
2877464795,0
2877480968,0
2877503767,0
2877529070,0
2877558900,0
2877584456,0
2877622203,0
2877660497,0
2877661597,0
2877681056,0
2877719593,0
2877778724,0
2877810958,0
2877826171,0
2877842922,0
2877843842,0
2877847068,0
2877848475,0
2877851855,0
2877881614,0
2877903893,0
2877907672,0
2877920135,0
2877921498,0
2877922420,0
2877923525,0
2877928328,0
2877928465,0
2877929220,0
2877943620,0
2877944173,0
2877945316,0
2877958036,0
2877959536,0
2877978891,0
2878008222,0
2878070776,0
2878079793,0
2878084685,0
2878089513,0
2878103087,0
2878409694,0
2878410010,0
2878483366,0
2878637832,0
2878764442,0
2878804772,0
2878813225,0
2878865243,0
2878877116,0
2878878637,0
2878908584,0
2878944226,0
2879010466,0
2879030432,0
2879077326,0
2879079727,0
2879080952,0
2879157388,0
2879165310,0
2879196319,0
2879211051,0
2879211222,0
2879235231,0
2879249081,0
2879336774,0
2879344013,0
2879753698,0
2879835453,0
2879876557,0
2879883019,0
2880010848,0
2880032543,0
2880040447,0
2880046989,0
2880055017,0
2880086634,0
2880109443,0
2880114043,0
2880135673,0
2880135834,0
2880368722,0
2880422139,0
2880423010,0
2880423596,0
2880434858,0
2880435822,0
2880437867,0
2880442015,0
2880443028,0
2880465270,0
2880466241,0
2880467116,0
2880484807,0
2880486070,0
2880486236,0
2880491443,0
2880502638,0
2880510470,0
2880512746,0
2880515133,0
2880543122,0
2880570580,0
2880595373,0
2880611846,0
2880614001,0
2880623665,0
2880637890,0
2880837108,0
2880993106,0
2881083422,0
2881309111,0
2881311763,0
2881338261,0
2881347319,0
2881372994,0
2881400180,0
2881417717,0
2881443993,0
2881453096,0
2881473435,0
2881479921,0
2881488691,0
2881514001,0
2881524921,0
2881538075,0
2881588123,0
2881661634,0
2881686466,0
2881688148,0
2881730612,0
2881753375,0
2881753463,0
2881756127,0
2881760279,0
2881792368,0
2881797673,0
2881797871,0
2881800658,0
2881830058,0
2881852196,0
2881905073,0
2881927137,0
2881959515,0
2881966790,0
2881973074,0
2881973591,0
2882652963,0
2882662956,0
2882677416,0
2882688320,0
2882722153,0
2882753405,0
2882783956,0
2882803165,0
2882818319,0
2882840325,0
2882849868,0
2882854466,0
2882860323,0
2882871170,0
2882892654,0
2882914373,0
2882925762,0
2882965490,0
2882994523,0
2883032019,0
2883059268,0
2883059504,0
2883064062,0
2883081814,0
2883119175,0
2883135108,0
2883153457,0
2883179771,0
2883180849,0
2883216005,0
2883225843,0
2883236449,0
2883266634,0
2883268250,0
2883283427,0
2883290102,0
2883290229,0
2883295833,0
2883300462,0
2883302128,0
2883303787,0
2883325737,0
2883326677,0
2883330814,0
2883333806,0
2883335631,0
2883338683,0
2883339689,0
2883342022,0
2883345201,0
2883349312,0
2883349578,0
2883351380,0
2883373053,0
2883375742,0
2883379334,0
2883392201,0
2883392710,0
2883418063,0
2883421174,0
2883421187,0
2883429558,0
2883435353,0
2883442782,0
2883503410,0
2883519674,0
2883521768,0
2883559634,0
2883561362,0
2883562135,0
2883572420,0
2883702421,0
2883711790,0
2883718231,0
2883722153,0
2883730283,0
2883782574,0
2883788005,0
2883788637,0
2883791792,0
2883797977,0
2883812276,0
2883813548,0
2883826419,0
2883826771,0
2883855512,0
2883862004,0
2884527340,0
2884528650,0
2884617914,0
2884782858,0
2884823519,0
2884827885,0
2884977867,0
2885006688,0
2885217262,0
2885365564,0
2885420064,0
2885483758,0
2885514196,0
2885549773,0
2885563293,0
2885564938,0
2885575241,0
2885613706,0
2885628850,0
2885671354,0
2885706800,0
2885711126,0
2885732273,0
2885732781,0
2885764877,0
2885793263,0
2885799228,0
2885814410,0
2885868422,0
2885869213,0
2885882635,0
2885898533,0
2885899563,0
2885914040,0
2885937868,0
2885966082,0
2886024972,0
2886055730,0
2886082274,0
2886099874,0
2886113861,0
2886132006,0
2886148428,0
2886153762,0
2886218205,0
2886240667,0
2886309178,0
2886322979,0
2886425398,0
2886425424,0
2886425557,0
2886433485,0
2886518353,0
2886525742,0
2886529983,0
2886532994,0
2886534725,0
2886542070,0
2886549468,0
2886565933,0
2886566396,0
2886567151,0
2886597691,0
2886622320,0
2886704692,0
2886727801,0
2886734422,0
2886741167,0
2886746625,0
2887165291,0
2887292756,0
2887393777,0
2887555125,0
2887583512,0
2887583894,0
2887592437,0
2887619205,0
2887622905,0
2887624056,0
2887628294,0
2887630145,0
2887654287,0
2887656406,0
2887700300,0
2887741617,0
2887783531,0
2887799492,0
2887847619,0
2887888124,0
2887922543,0
2887961302,0
2887995821,0
2888014994,0
2888015759,0
2888021886,0
2888039139,0
2888039271,0
2888065975,0
2888079164,0
2888090325,0
2888090644,0
2888091351,0
2888092225,0
2888123170,0
2888123300,0
2888139938,0
2888140722,0
2888190966,0
2888193581,0
2888205142,0
2888224322,0
2888233160,0
2888263995,0
2888291792,0
2888299148,0
2888307238,0
2888326135,0
2888987027,0
2889024067,0
2889039959,0
2889041950,0
2889130696,0
2889135525,0
2889157976,0
2889202957,0
2889235201,0
2889237018,0
2889279716,0
2889344316,0
2889349184,0
2889369103,0
2889419859,0
2889438187,0
2889451957,0
2889456989,0
2889503605,0
2889506545,0
2889506797,0
2889508652,0
2889511775,0
2889513569,0
2889518351,0
2889529112,0
2889537367,0
2889559788,0
2889561022,0
2889573303,0
2889587643,0
2889624954,0
2889628960,0
2889711268,0
2889712311,0
2889715926,0
2889727189,0
2890062518,0
2890063227,0
2890272533,0
2890331126,0
2890442922,0
2890461503,0
2890464824,0
2890576997,0
2890591580,0
2890599670,0
2890603909,0
2890606190,0
2890619613,0
2890630388,0
2890639784,0
2890673261,0
2890689902,0
2890726358,0
2890756518,0
2890833557,0
2890846419,0
2890850271,0
2890851022,0
2890917416,0
2890919367,0
2890942637,0
2890948253,0
2890960520,0
2890976466,0
2890977323,0
2890977754,0
2891093372,0
2891093890,0
2891099832,0
2891134693,0
2891136184,0
2891142443,0
2891597025,0
2891624904,0
2891679174,0
2891743960,0
2891762402,0
2891819402,0
2891838585,0
2891941653,0
2891975349,0
2891999326,0
2892005861,0
2892042859,0
2892044004,0
2892057067,0
2892062615,0
2892064044,0
2892084155,0
2892096963,0
2892127317,0
2892186766,0
2892258012,0
2892268323,0
2892348035,0
2892352402,0
2892372852,0
2892376604,0
2892381282,0
2892381709,0
2892393373,0
2892407870,0
2892461593,0
2892476194,0
2892478010,0
2892486451,0
2892563891,0
2892563983,0
2892936094,0
2893001077,0
2893230082,0
2893300686,0
2893385693,0
2893391854,0
2893400923,0
2893420439,0
2893426076,0
2893449397,0
2893511107,0
2893512123,0
2893553314,0
2893602918,0
2893680706,0
2893796071,0
2893848211,0
2893849079,0
2893863842,0
2893873359,0
2893890869,0
2894002270,0
2894012539,0
2894018913,0
2894020364,0
2894029163,0
2894030144,0
2894031471,0
2894038038,0
2894041520,0
2894046643,0
2894051222,0
2894051740,0
2894057974,0
2894063754,0
2894066731,0
2894083921,0
2894097451,0
2894103284,0
2894142006,0
2894142179,0
2894143203,0
2894145759,0
2894147204,0
2894199627,0
2894217470,0
2894239141,0
2894281401,0
2894282276,0
2894341384,0
2894365870,0
2894393923,0
2894424582,0
2894465992,0
2894540752,0
2894540930,0
2894553013,0
2894567238,0
2895333703,0
2895334868,0
2895377535,0
2895479456,0
2895483704,0
2895529242,0
2895695559,0
2895714681,0
2895806531,0
2895837806,0
2896099899,0
2896296815,0
2896339531,0
2896347237,0
2896392616,0
2896452722,0
2896478824,0
2896519850,0
2896536442,0
2896538309,0
2896538692,0
2896655601,0
2896704715,0
2896729217,0
2896743372,0
2896809313,0
2896813637,0
2896822203,0
2896832510,0
2896864034,0
2896920434,0
2896927051,0
2896961727,0
2896966836,0
2896968319,0
2897046578,0
2897064456,0
2897081322,0
2897134019,0
2897152540,0
2897219272,0
2897253852,0
2897270719,0
2897308051,0
2897337750,0
2897374611,0
2897384322,0
2897387377,0
2897388003,0
2897388940,0
2897409499,0
2897410581,0
2897417088,0
2897445487,0
2897446344,0
2897454754,0
2897466703,0
2897492271,0
2897498699,0
2897499015,0
2897501552,0
2897505344,0
2897529998,0
2897537243,0
2897537305,0
2897553103,0
2897554241,0
2897554851,0
2897559850,0
2897597216,0
2897633836,0
2897726754,0
2897735228,0
2898197371,0
2898278522,0
2898492321,0
2898547453,0
2898617825,0
2898620394,0
2898644658,0
2898647865,0
2898705309,0
2898753949,0
2898762393,0
2898810562,0
2898865770,0
2898872416,0
2898874746,0
2898912584,0
2898977401,0
2898993186,0
2898993476,0
2899016060,0
2899027966,0
2899066266,0
2899084338,0
2899087807,0
2899095349,0
2899106119,0
2899129115,0
2899141016,0
2899209192,0
2899214239,0
2899216346,0
2899274972,0
2899300037,0
2899300106,0
2899676382,0
2899694218,0
2899714798,0
2899723580,0
2899801142,0
2900052028,0
2900083214,0
2900096370,0
2900157170,0
2900164705,0
2900235647,0
2900241517,0
2900252248,0
2900293983,0
2900321927,0
2900342189,0
2900460953,0
2900508587,0
2900535127,0
2900619908,0
2900621922,0
2900627429,0
2900638001,0
2900642647,0
2900654661,0
2900725210,0
2900972141,0
2901142968,0
2901203503,0
2901244759,0
2901267052,0
2901378595,0
2901392654,0
2901398050,0
2901453235,0
2901454760,0
2901467299,0
2901467392,0
2901474058,0
2901484628,0
2901506674,0
2901561141,0
2901568880,0
2901570830,0
2901571924,0
2901611138,0
2901612290,0
2901660030,0
2901663069,0
2901696836,0
2901717436,0
2901722912,0
2901730026,0
2901733578,0
2901756656,0
2901758163,0
2901780000,0
2901780863,0
2901794043,0
2901811111,0
2901838201,0
2901865474,0
2901916298,0
2902033407,0
2902745713,0
2902839504,0
2902886106,0
2903027050,0
2903050949,0
2903059715,0
2903077489,0
2903085456,0
2903088950,0
2903185764,0
2903284954,0
2903315777,0
2903317831,0
2903410487,0
2903486927,0
2903536726,0
2903619243,0
2903629549,0
2903645816,0
2903711425,0
2903733042,0
2903736335,0
2903781556,0
2903883059,0
2903883810,0
2903883852,0
2903904680,0
2903945584,0
2903956850,0
2903962416,0
2904090611,0
2904140365,0
2904141939,0
2904170193,0
2904175882,0
2904216922,0
2904223641,0
2904642189,0
2904752619,0
2904858901,0
2905075577,0
2905136173,0
2905151841,0
2905175597,0
2905185684,0
2905191258,0
2905235947,0
2905260947,0
2905261303,0
2905275664,0
2905288067,0
2905296385,0
2905331393,0
2905343801,0
2905385883,0
2905488284,0
2905493319,0
2905621784,0
2905642712,0
2905676534,0
2905679002,0
2905682688,0
2905773265,0
2905780955,0
2905781880,0
2905782573,0
2905805155,0
2905807528,0
2905837273,0
2905891634,0
2905916847,0
2905951389,0
2905986712,0
2906006420,0
2906012181,0
2906020689,0
2906027371,0
2906027588,0
2906031520,0
2906041083,0
2906068778,0
2906097850,0
2906120167,0
2906122183,0
2906133943,0
2906138890,0
2906144838,0
2906185603,0
2906189471,0
2906211491,0
2906214745,0
2906256964,0
2906263247,0
2906272659,0
2906273449,0
2906273791,0
2906296007,0
2906313102,0
2906419723,0
2906505062,0
2906525175,0
2906545111,0
2906551246,0
2906579867,0
2906585319,0
2906600287,0
2906606670,0
2906631765,0
2906655847,0
2906712460,0
2907576185,0
2907721586,0
2907801700,0
2908180162,0
2908580887,0
2908663396,0
2908836919,0
2908853133,0
2908912261,0
2908998763,0
2909097957,0
2909099332,0
2909112401,0
2909152599,0
2909205892,0
2909246315,0
2909249241,0
2909391191,0
2909425124,0
2909536839,0
2909563836,0
2909597226,0
2909622733,0
2909626825,0
2909669329,0
2909681248,0
2909756806,0
2909784218,0
2909854254,0
2909877988,0
2909895546,0
2909944352,0
2910031806,0
2910044801,0
2910078016,0
2910078508,0
2910078610,0
2910084955,0
2910094972,0
2910160068,0
2910160593,0
2910163570,0
2910165393,0
2910182949,0
2910185505,0
2910189527,0
2910196174,0
2910208513,0
2910208756,0
2910208853,0
2910226908,0
2910227165,0
2910286587,0
2910307295,0
2910390062,0
2910407863,0
2910466209,0
2910988150,0
2910995075,0
2911018700,0
2911061115,0
2911067994,0
2911073619,0
2911088897,0
2911094584,0
2911142238,0
2911303642,0
2911307598,0
2911437511,0
2911471376,0
2911552012,0
2911555493,0
2911637891,0
2911665573,0
2911709560,0
2911713702,0
2911735352,0
2911754590,0
2911765109,0
2911776750,0
2911814809,0
2911822002,0
2911823680,0
2911857539,0
2911866382,0
2911926012,0
2912052706,0
2912069639,0
2912086282,0
2912089987,0
2912109239,0
2912184001,0
2912199739,0
2912214414,0
2912217144,0
2912217475,0
2912232398,0
2912234071,0
2912248403,0
2912282575,0
2912350424,0
2912373419,0
2912491081,0
2912538956,0
2912548900,0
2913008950,0
2913136142,0
2913188076,0
2913319057,0
2913355338,0
2913385447,0
2913686273,0
2913694652,0
2913771107,0
2913776934,0
2913804305,0
2913835941,0
2913909001,0
2914109979,0
2914133243,0
2914154817,0
2914155850,0
2914177980,0
2914178626,0
2914182690,0
2914192732,0
2914254895,0
2914271097,0
2914286945,0
2914291672,0
2914309807,0
2914314184,0
2914319890,0
2914319922,0
2914321385,0
2914340314,0
2914341206,0
2914348713,0
2914366822,0
2914388401,0
2914455157,0
2914608129,0
2915246391,0
2915293788,0
2915501121,0
2915659672,0
2915679392,0
2915696863,0
2915727790,0
2915836434,0
2915885027,0
2915892306,0
2915986214,0
2916005546,0
2916021274,0
2916028383,0
2916057136,0
2916087066,0
2916163593,0
2916336662,0
2916343364,0
2916343945,0
2916373199,0
2916402796,0
2916445780,0
2916466411,0
2916466675,0
2916468586,0
2916472487,0
2916483300,0
2916488303,0
2916492127,0
2916492590,0
2916501653,0
2916510881,0
2916511773,0
2916514087,0
2916517747,0
2916544706,0
2916558972,0
2916560000,0
2916584509,0
2916638482,0
2916865709,0
2917438129,0
2917566398,0
2917659375,0
2917825470,0
2917996766,0
2918075926,0
2918087513,0
2918093696,0
2918313364,0
2918377508,0
2918412711,0
2918474330,0
2918740555,0
2918836486,0
2918837136,0
2918867741,0
2918899053,0
2918923095,0
2918998251,0
2919004710,0
2919036497,0
2919037540,0
2919045117,0
2919050781,0
2919060131,0
2919062673,0
2919096440,0
2919142491,0
2919179212,0
2919191719,0
2919204185,0
2919216137,0
2919269758,0
2919458505,0
2919465000,0
2919480513,0
2919493983,0
2919530079,0
2920167705,0
2920302744,0
2920875884,0
2920923785,0
2920992516,0
2921012907,0
2921075509,0
2921220746,0
2921360868,0
2921414219,0
2921422329,0
2921482839,0
2921660210,0
2921791784,0
2921871735,0
2921896475,0
2922046967,0
2922090109,0
2922091070,0
2922110037,0
2922123004,0
2922145155,0
2922153109,0
2922153544,0
2922163089,0
2922201303,0
2922204265,0
2922286101,0
2922310227,0
2922314180,0
2922412775,0
2922492004,0
2922494395,0
2922593607,0
2922620659,0
2922626230,0
2922639132,0
2922643606,0
2923970273,0
2923988467,0
2924561506,0
2924811587,0
2924870723,0
2924984126,0
2925063588,0
2925170016,0
2925197445,0
2925225268,0
2925228522,0
2925232529,0
2925275178,0
2925281209,0
2925416993,0
2925433195,0
2925507130,0
2925535920,0
2925536510,0
2925536851,0
2925593910,0
2925610583,0
2925618371,0
2925621662,0
2925626167,0
2925626575,0
2925629557,0
2925636012,0
2925637275,0
2925650731,0
2925657494,0
2925668588,0
2925671966,0
2925704557,0
2925729594,0
2925796148,0
2925897706,0
2925923498,0
2926265730,0
2926403461,0
2926432376,0
2926512211,0
2926559249,0
2926562880,0
2926568072,0
2926577500,0
2926625810,0
2926736982,0
2926868729,0
2926933374,0
2926936681,0
2926995771,0
2927007029,0
2927021489,0
2927073254,0
2927077126,0
2927082462,0
2927099184,0
2927101090,0
2927102905,0
2927117303,0
2927121589,0
2927129473,0
2927137666,0
2927158327,0
2927159612,0
2927159841,0
2927167476,0
2927174296,0
2927185194,0
2927205968,0
2927213239,0
2927217802,0
2927223547,0
2927254632,0
2927330282,0
2927370791,0
2927373743,0
2927381359,0
2927381743,0
2927893477,0
2927895782,0
2928076675,0
2928120639,0
2928140330,0
2928202547,0
2928213045,0
2928292885,0
2928325218,0
2928373677,0
2928392775,0
2928423308,0
2928456761,0
2928464516,0
2928473669,0
2928474753,0
2928478751,0
2928484154,0
2928486944,0
2928487821,0
2928488976,0
2928524255,0
2928526068,0
2928526292,0
2928608917,0
2928641640,0
2928828980,0
2929373767,0
2929380946,0
2929498783,0
2929555193,0
2929632560,0
2929642169,0
2929822498,0
2929824307,0
2929826414,0
2929830734,0
2929832873,0
2929835515,0
2929838951,0
2929845027,0
2929848818,0
2929850797,0
2929865588,0
2929867216,0
2929884573,0
2929939662,0
2929989917,0
2930050904,0
2930053286,0
2930066537,0
2930084724,0
2930414629,0
2930467684,0
2930500385,0
2930611822,0
2930655573,0
2930712800,0
2930860110,0
2930898148,0
2930925889,0
2930991359,0
2931078459,0
2931098151,0
2931111773,0
2931163708,0
2931176476,0
2931177013,0
2931179077,0
2931182420,0
2931187796,0
2931189620,0
2931192386,0
2931199635,0
2931247855,0
2931247907,0
2931249541,0
2931252993,0
2931285544,0
2931306142,0
2931307975,0
2931415372,0
2931462136,0
2931465792,0
2931818117,0
2931863998,0
2932151493,0
2932187133,0
2932277696,0
2932292785,0
2932319015,0
2932330009,0
2932347682,0
2932360969,0
2932372354,0
2932444192,0
2932519533,0
2932520870,0
2932571108,0
2932578468,0
2932585183,0
2932597194,0
2932606250,0
2932660488,0
2932660925,0
2932662734,0
2932754956,0
2932854273,0
2932856751,0
2932858659,0
2932862458,0
2932862677,0
2932869305,0
2932874389,0
2932876533,0
2932879733,0
2932890618,0
2932890923,0
2932894088,0
2932913791,0
2932920961,0
2932924435,0
2932930405,0
2932942520,0
2932943376,0
2932963982,0
2932996681,0
2933010554,0
2933010933,0
2933012850,0
2933041978,0
2933066472,0
2933098672,0
2933105749,0
2933107328,0
2933135799,0
2933139765,0
2933168267,0
2933198500,0
2933222630,0
2933305092,0
2933361247,0
2933373954,0
2933429965,0
2933448647,0
2934093899,0
2934096547,0
2934117927,0
2934170234,0
2934200863,0
2934202518,0
2934311034,0
2934443418,0
2934472179,0
2934735810,0
2934825732,0
2934845522,0
2934942379,0
2934958441,0
2935029197,0
2935041522,0
2935107516,0
2935130113,0
2935138121,0
2935163830,0
2935183106,0
2935350290,0
2935354270,0
2935358905,0
2935372969,0
2935373520,0
2935373804,0
2935373954,0
2935379917,0
2935391176,0
2935395782,0
2935412128,0
2935416896,0
2935417141,0
2935442232,0
2935442307,0
2935444874,0
2935445622,0
2935462795,0
2935481529,0
2935486994,0
2935547442,0
2935663207,0
2935664702,0
2935675421,0
2935709169,0
2935709666,0
2935710380,0
2935755211,0
2935808454,0
2935815425,0
2935820285,0
2935824842,0
2935836732,0
2936116201,0
2936230469,0
2936257428,0
2936319633,0
2936367464,0
2936406340,0
2936409585,0
2936425008,0
2936437499,0
2936465480,0
2936481668,0
2936538434,0
2936566592,0
2936572282,0
2936573663,0
2936592271,0
2936637160,0
2936638092,0
2936638473,0
2936638671,0
2936639052,0
2936658771,0
2936676129,0
2936684613,0
2936703381,0
2936703723,0
2936704886,0
2936750309,0
2936760458,0
2936768266,0
2936769948,0
2936842686,0
2936851540,0
2936860838,0
2936867509,0
2936876382,0
2937283107,0
2937367775,0
2937387694,0
2937535422,0
2937590800,0
2937593944,0
2937597940,0
2937623700,0
2937626848,0
2937627346,0
2937629883,0
2937661047,0
2937667595,0
2937695187,0
2937745876,0
2937762986,0
2937837401,0
2937847999,0
2937858219,0
2937859446,0
2937859620,0
2937860534,0
2937860579,0
2937862835,0
2937863193,0
2937867760,0
2937878566,0
2937880792,0
2937885254,0
2937887424,0
2937899025,0
2937918372,0
2937918503,0
2937919075,0
2937947906,0
2937960538,0
2937965298,0
2938054434,0
2938059578,0
2938069077,0
2938070290,0
2938071493,0
2938080431,0
2938475158,0
2938660404,0
2938799030,0
2938816737,0
2938924620,0
2938931367,0
2938932741,0
2938932779,0
2938935376,0
2938935542,0
2938937425,0
2938953904,0
2938998229,0
2938998533,0
2939024359,0
2939025126,0
2939025412,0
2939026217,0
2939028516,0
2939033606,0
2939035989,0
2939040167,0
2939048695,0
2939049113,0
2939049488,0
2939050586,0
2939055742,0
2939071610,0
2939087112,0
2939087354,0
2939088079,0
2939093191,0
2939094406,0
2939099424,0
2939107105,0
2939107252,0
2939115164,0
2939150022,0
2939173569,0
2939186318,0
2939199900,0
2939671551,0
2939678076,0
2939679706,0
2939819976,0
2939897072,0
2939921589,0
2939924007,0
2939930109,0
2939939299,0
2939983154,0
2940000281,0
2940064235,0
2940066430,0
2940088868,0
2940109034,0
2940133866,0
2940179662,0
2940181449,0
2940186693,0
2940191486,0
2940192612,0
2940195127,0
2940196008,0
2940200723,0
2940201550,0
2940207482,0
2940216917,0
2940223765,0
2940240050,0
2940240990,0
2940241048,0
2940241210,0
2940270439,0
2940273515,0
2940284700,0
2940286175,0
2940286212,0
2940312857,0
2940332995,0
2940366075,0
2940368368,0
2940375908,0
2940382853,0
2940384353,0
2940685948,0
2940706319,0
2940794623,0
2940833382,0
2940833900,0
2940898838,0
2940944978,0
2940980785,0
2941010065,0
2941035405,0
2941056424,0
2941067081,0
2941102852,0
2941110155,0
2941294848,0
2941312151,0
2941328058,0
2941366079,0
2941378316,0
2941387782,0
2941468348,0
2941535849,0
2941536856,0
2941537425,0
2941537627,0
2941559259,0
2941598105,0
2941608857,0
2941614326,0
2941619913,0
2941667369,0
2941670276,0
2941681179,0
2941690127,0
2941731580,0
2941753051,0
2941801197,0
2941862558,0
2941903320,0
2941929897,0
2941978932,0
2941979428,0
2941988548,0
2942000808,0
2942002709,0
2942034787,0
2942504581,0
2942619096,0
2942619184,0
2942701635,0
2942707145,0
2942983169,0
2943237672,0
2943240919,0
2943286526,0
2943286771,0
2943305027,0
2943305809,0
2943318449,0
2943341209,0
2943380642,0
2943450970,0
2943468792,0
2943498346,0
2943526847,0
2943531142,0
2943573382,0
2943578881,0
2943583844,0
2943643138,0
2943692054,0
2943696380,0
2943747724,0
2943796719,0
2943815720,0
2943815726,0
2943819551,0
2943820075,0
2943839872,0
2943841035,0
2943847207,0
2943861762,0
2943874241,0
2943881953,0
2943915253,0
2943928586,0
2943928714,0
2943936033,0
2943938037,0
2943960640,0
2943961778,0
2943966678,0
2943995945,0
2943996070,0
2943997425,0
2944028118,0
2944031051,0
2944033788,0
2944097947,0
2944144043,0
2944163604,0
2944182784,0
2944506851,0
2944586633,0
2944602254,0
2944617464,0
2944824104,0
2944826472,0
2944838361,0
2944845296,0
2944848051,0
2944868323,0
2944885371,0
2944920752,0
2944972063,0
2945009363,0
2945011024,0
2945013348,0
2945018682,0
2945030196,0
2945031358,0
2945049285,0
2945049301,0
2945108675,0
2945125110,0
2945131384,0
2945146868,0
2945155093,0
2945183629,0
2945209198,0
2945218656,0
2945274407,0
2945307230,0
2945308076,0
2945327405,0
2945602297,0
2945744106,0
2945744892,0
2945951920,0
2945954536,0
2945954637,0
2945962940,0
2946011130,0
2946090790,0
2946096873,0
2946098027,0
2946131673,0
2946187957,0
2946190245,0
2946194333,0
2946198923,0
2946199921,0
2946200144,0
2946212899,0
2946239997,0
2946241044,0
2946249954,0
2946266730,0
2946315601,0
2946353787,0
2946354964,0
2946640331,0
2946641038,0
2946677188,0
2946692563,0
2946737994,0
2946882917,0
2946882961,0
2946983282,0
2946990011,0
2947003267,0
2947025335,0
2947042230,0
2947091847,0
2947111820,0
2947134532,0
2947151494,0
2947186331,0
2947196478,0
2947199474,0
2947200068,0
2947201258,0
2947201764,0
2947209473,0
2947211394,0
2947214029,0
2947250879,0
2947270389,0
2947348567,0
2947372176,0
2947646482,0
2947704483,0
2947872144,0
2947880089,0
2947941436,0
2947950638,0
2947951007,0
2947977177,0
2948038600,0
2948062812,0
2948094187,0
2948094888,0
2948137513,0
2948156302,0
2948158487,0
2948158946,0
2948165815,0
2948169189,0
2948169670,0
2948177291,0
2948182790,0
2948189058,0
2948189322,0
2948197483,0
2948236906,0
2948251031,0
2948251036,0
2948295026,0
2948326713,0
2948340415,0
2948359100,0
2948620710,0
2948907936,0
2948946959,0
2948947056,0
2948947067,0
2948973058,0
2948982758,0
2949006685,0
2949043290,0
2949152814,0
2949172514,0
2949173862,0
2949176852,0
2949177668,0
2949185451,0
2949186769,0
2949229235,0
2949230954,0
2949231311,0
2949235445,0
2949247291,0
2949271064,0
2949307934,0
2949365807,0
2949373939,0
2949374857,0
2949377195,0
2949393229,0
2949397952,0
2949406975,0
2949429647,0
2949439566,0
2949443379,0
2949443487,0
2949460764,0
2949461331,0
2949461657,0
2949461943,0
2949468385,0
2949503449,0
2949506310,0
2949508224,0
2949511200,0
2949519198,0
2949527701,0
2949533887,0
2949536995,0
2949567970,0
2949568343,0
2949573483,0
2949602191,0
2949603459,0
2949607358,0
2949646873,0
2949702197,0
2949713232,0
2949732531,0
2949748419,0
2949767798,0
2949784484,0
2949788014,0
2949810763,0
2949818096,0
2949842950,0
2950433788,0
2950494758,0
2950579365,0
2950665713,0
2950740713,0
2950806019,0
2950922370,0
2950938203,0
2951069913,0
2951089521,0
2951118112,0
2951122784,0
2951125978,0
2951127193,0
2951142706,0
2951157609,0
2951169705,0
2951174856,0
2951183652,0
2951188646,0
2951276008,0
2951350594,0
2951382726,0
2951385883,0
2951415006,0
2951453079,0
2951474732,0
